comment_id,parent_post_id,tech_tag,label,compound
nqshrzk,1p6qvq8,Geographic Information Systems (GIS),Positive,0.7001
nqsr2kn,1p6qvq8,Geographic Information Systems (GIS),Neutral,0.0
nqt0w2l,1p6qvq8,Geographic Information Systems (GIS),Positive,0.8977
nqw01mu,1p6qvq8,Geographic Information Systems (GIS),Positive,0.863
nqspp7m,1p6qvq8,Geographic Information Systems (GIS),Negative,-0.4256
nqsuevd,1p6qvq8,Geographic Information Systems (GIS),Negative,-0.2263
nqsvehd,1p6qvq8,Geographic Information Systems (GIS),Neutral,0.0
nqt0u0u,1p6qvq8,Geographic Information Systems (GIS),Positive,0.3612
nr5j8km,1p6qvq8,Geographic Information Systems (GIS),Positive,0.3612
nuv1b8p,1pqk912,Geographic Information Systems (GIS),Positive,0.4847
nuuucpi,1pqk912,Geographic Information Systems (GIS),Positive,0.6249
nuv237b,1pqk912,Geographic Information Systems (GIS),Positive,0.8779
nuutp4g,1pqk912,Geographic Information Systems (GIS),Positive,0.9292
nuvdi7q,1pqk912,Geographic Information Systems (GIS),Positive,0.9389
nuvy26b,1pqk912,Geographic Information Systems (GIS),Positive,0.7906
nv33y2l,1pqk912,Geographic Information Systems (GIS),Positive,0.7616
nuuzqky,1pqk912,Geographic Information Systems (GIS),Positive,0.9944
nuwom48,1pqk912,Geographic Information Systems (GIS),Positive,0.69
nux5alj,1pqk912,Geographic Information Systems (GIS),Negative,-0.2263
nov4o29,1ox6nxp,Geographic Information Systems (GIS),Positive,0.7845
nov4032,1ox6nxp,Geographic Information Systems (GIS),Neutral,0.0
nov4kn6,1ox6nxp,Geographic Information Systems (GIS),Neutral,0.0
noxir9i,1ox6nxp,Geographic Information Systems (GIS),Positive,0.7319
novajga,1ox6nxp,Geographic Information Systems (GIS),Positive,0.5228
nov481h,1ox6nxp,Geographic Information Systems (GIS),Neutral,0.0
nov5aaj,1ox6nxp,Geographic Information Systems (GIS),Negative,-0.4215
noxmy1j,1ox6nxp,Geographic Information Systems (GIS),Neutral,0.0
nov7xnq,1ox6nxp,Geographic Information Systems (GIS),Neutral,0.0
np2qjoe,1ox6nxp,Geographic Information Systems (GIS),Positive,0.3182
novaxvo,1ox6nxp,Geographic Information Systems (GIS),Positive,0.6192
now3uup,1ox6nxp,Geographic Information Systems (GIS),Positive,0.807
nyf0ax9,1q7c3cx,Geographic Information Systems (GIS),Neutral,0.0
nyfwdei,1q7c3cx,Geographic Information Systems (GIS),Positive,0.4019
nyf5ahj,1q7c3cx,Geographic Information Systems (GIS),Positive,0.9549
nyfgybd,1q7c3cx,Geographic Information Systems (GIS),Negative,-0.3036
nsbtaw4,1peea4h,Geographic Information Systems (GIS),Neutral,0.0
nsf3s2i,1peea4h,Geographic Information Systems (GIS),Positive,0.5983
nscc318,1peea4h,Geographic Information Systems (GIS),Neutral,0.0
nsbtse7,1peea4h,Geographic Information Systems (GIS),Positive,0.34
nshhxh4,1peea4h,Geographic Information Systems (GIS),Positive,0.3919
nshpdvu,1peea4h,Geographic Information Systems (GIS),Positive,0.9715
nscezns,1peea4h,Geographic Information Systems (GIS),Positive,0.4215
nsciv8y,1peea4h,Geographic Information Systems (GIS),Negative,-0.1882
nscjvkh,1peea4h,Geographic Information Systems (GIS),Positive,0.5927
nqm3439,1p5rru6,Geographic Information Systems (GIS),Positive,0.6369
nql9u6d,1p5rru6,Geographic Information Systems (GIS),Positive,0.5719
nqm65m7,1p5rru6,Geographic Information Systems (GIS),Positive,0.4588
nqm8o01,1p5rru6,Geographic Information Systems (GIS),Positive,0.6296
nqp1fln,1p5rru6,Geographic Information Systems (GIS),Negative,-0.5106
nqmwodc,1p5rru6,Geographic Information Systems (GIS),Positive,0.7717
nqm5kgr,1p5rru6,Geographic Information Systems (GIS),Positive,0.8011
nqm5ql9,1p5rru6,Geographic Information Systems (GIS),Positive,0.6988
nqnmyj3,1p5rru6,Geographic Information Systems (GIS),Positive,0.8633
nqjl5jr,1p5jfhl,Geographic Information Systems (GIS),Positive,0.4019
nqjzt72,1p5jfhl,Geographic Information Systems (GIS),Positive,0.7964
nqkagbr,1p5jfhl,Geographic Information Systems (GIS),Positive,0.9715
nqp8ur8,1p5jfhl,Geographic Information Systems (GIS),Positive,0.7804
nqzh059,1p5jfhl,Geographic Information Systems (GIS),Positive,0.34
nqjow9s,1p5jfhl,Geographic Information Systems (GIS),Positive,0.5803
nqk9tia,1p5jfhl,Geographic Information Systems (GIS),Positive,0.8421
nqjq9m8,1p5jfhl,Geographic Information Systems (GIS),Positive,0.6124
nswdd4z,1ph4kmz,Geographic Information Systems (GIS),Neutral,0.0
nsz1ffs,1ph4kmz,Geographic Information Systems (GIS),Neutral,0.0
nszq1b8,1ph4kmz,Geographic Information Systems (GIS),Neutral,0.0
nt0wj6g,1ph4kmz,Geographic Information Systems (GIS),Positive,0.8807
nt04kaz,1ph4kmz,Geographic Information Systems (GIS),Positive,0.4215
n97c8zx,1msvl3l,Geographic Information Systems (GIS),Positive,0.7149
n97lsr0,1msvl3l,Geographic Information Systems (GIS),Neutral,0.0
n97amjm,1msvl3l,Geographic Information Systems (GIS),Positive,0.8437
n97ek94,1msvl3l,Geographic Information Systems (GIS),Positive,0.983
n97odxb,1msvl3l,Geographic Information Systems (GIS),Positive,0.5574
n98cbfz,1msvl3l,Geographic Information Systems (GIS),Positive,0.3384
n98d91o,1msvl3l,Geographic Information Systems (GIS),Neutral,0.0
n98g1u9,1msvl3l,Geographic Information Systems (GIS),Positive,0.9643
n9bkf3y,1msvl3l,Geographic Information Systems (GIS),Neutral,0.0057
n9gv3av,1msvl3l,Geographic Information Systems (GIS),Positive,0.7506
n993bcf,1msvl3l,Geographic Information Systems (GIS),Positive,0.2359
n9946np,1msvl3l,Geographic Information Systems (GIS),Positive,0.7351
n98flta,1msvl3l,Geographic Information Systems (GIS),Negative,-0.6768
n994t7f,1msvl3l,Geographic Information Systems (GIS),Positive,0.6249
n999mtn,1msvl3l,Geographic Information Systems (GIS),Neutral,0.0
n98lmen,1msvl3l,Geographic Information Systems (GIS),Positive,0.9371
n9clcx7,1msvl3l,Geographic Information Systems (GIS),Positive,0.9253
n99m752,1msvl3l,Geographic Information Systems (GIS),Positive,0.3182
n9amcuh,1msvl3l,Geographic Information Systems (GIS),Positive,0.2862
nks89tr,1od9k5u,Geographic Information Systems (GIS),Neutral,0.0
nks93uo,1od9k5u,Geographic Information Systems (GIS),Positive,0.6956
nksb3q6,1od9k5u,Geographic Information Systems (GIS),Positive,0.6597
nksj877,1od9k5u,Geographic Information Systems (GIS),Positive,0.4215
nkvdd0q,1od9k5u,Geographic Information Systems (GIS),Positive,0.8712
nks9p5t,1od9k5u,Geographic Information Systems (GIS),Positive,0.8126
nksa6s0,1od9k5u,Geographic Information Systems (GIS),Negative,-0.2103
nkseunj,1od9k5u,Geographic Information Systems (GIS),Neutral,0.0
nksock7,1od9k5u,Geographic Information Systems (GIS),Neutral,0.0
naajt7b,1my98xs,Geographic Information Systems (GIS),Positive,0.9569
naaxj63,1my98xs,Geographic Information Systems (GIS),Positive,0.4007
nacdi7y,1my98xs,Geographic Information Systems (GIS),Positive,0.2223
naalere,1my98xs,Geographic Information Systems (GIS),Positive,0.9896
nab3j4k,1my98xs,Geographic Information Systems (GIS),Positive,0.8519
naf630e,1my98xs,Geographic Information Systems (GIS),Neutral,0.0258
nace9ga,1my98xs,Geographic Information Systems (GIS),Positive,0.4678
nace4ba,1my98xs,Geographic Information Systems (GIS),Positive,0.4215
naaq8qm,1my98xs,Geographic Information Systems (GIS),Positive,0.9585
nab6u1q,1my98xs,Geographic Information Systems (GIS),Positive,0.4576
nahkojy,1my98xs,Geographic Information Systems (GIS),Positive,0.8964
naarmex,1my98xs,Geographic Information Systems (GIS),Positive,0.8608
naccp7s,1my98xs,Geographic Information Systems (GIS),Neutral,0.0
najlfon,1my98xs,Geographic Information Systems (GIS),Neutral,-0.0004
nabeonf,1my98xs,Geographic Information Systems (GIS),Neutral,0.0483
mzrsvft,1lkhco1,Geographic Information Systems (GIS),Negative,-0.6124
mzru1k4,1lkhco1,Geographic Information Systems (GIS),Negative,-0.6136
mzs0wla,1lkhco1,Geographic Information Systems (GIS),Neutral,0.0087
mzs5x3o,1lkhco1,Geographic Information Systems (GIS),Negative,-0.7602
mzsubx1,1lkhco1,Geographic Information Systems (GIS),Negative,-0.4976
mzvi843,1lkhco1,Geographic Information Systems (GIS),Negative,-0.2732
mzw1f2q,1lkhco1,Geographic Information Systems (GIS),Negative,-0.7227
mzxac5u,1lkhco1,Geographic Information Systems (GIS),Positive,0.7549
mzya2u2,1lkhco1,Geographic Information Systems (GIS),Negative,-0.3612
mzrtmme,1lkhco1,Geographic Information Systems (GIS),Positive,0.4199
mzsi17c,1lkhco1,Geographic Information Systems (GIS),Positive,0.7351
mzstxpp,1lkhco1,Geographic Information Systems (GIS),Neutral,0.0
mzry3br,1lkhco1,Geographic Information Systems (GIS),Negative,-0.7353
mzswklf,1lkhco1,Geographic Information Systems (GIS),Positive,0.4404
mzwk8qv,1lkhco1,Geographic Information Systems (GIS),Positive,0.3182
mzs0efl,1lkhco1,Geographic Information Systems (GIS),Negative,-0.1027
mzsz1z2,1lkhco1,Geographic Information Systems (GIS),Positive,0.6059
mzwz5uv,1lkhco1,Geographic Information Systems (GIS),Positive,0.9078
mzt0np7,1lkhco1,Geographic Information Systems (GIS),Positive,0.6369
mzvtsyq,1lkhco1,Geographic Information Systems (GIS),Positive,0.7845
ntapmjj,1pj3y4l,Geographic Information Systems (GIS),Positive,0.9081
ntanqyz,1pj3y4l,Geographic Information Systems (GIS),Positive,0.5267
n6cc15b,1meo1m9,Geographic Information Systems (GIS),Positive,0.9762
n6aurj3,1meo1m9,Geographic Information Systems (GIS),Positive,0.8541
n6ebzd4,1meo1m9,Geographic Information Systems (GIS),Positive,0.3182
n6c2ft3,1meo1m9,Geographic Information Systems (GIS),Positive,0.5106
n6gaiw4,1meo1m9,Geographic Information Systems (GIS),Positive,0.9766
n6gef6o,1meo1m9,Geographic Information Systems (GIS),Positive,0.3612
n6k6ocv,1meo1m9,Geographic Information Systems (GIS),Positive,0.4215
n6guxp2,1meo1m9,Geographic Information Systems (GIS),Negative,-0.25
n6huhs4,1meo1m9,Geographic Information Systems (GIS),Negative,-0.1179
n6kirbq,1meo1m9,Geographic Information Systems (GIS),Positive,0.7351
n6iqovm,1meo1m9,Geographic Information Systems (GIS),Neutral,0.0
n6id7us,1meo1m9,Geographic Information Systems (GIS),Positive,0.8919
n6ierkz,1meo1m9,Geographic Information Systems (GIS),Negative,-0.1531
n72lve4,1meo1m9,Geographic Information Systems (GIS),Positive,0.2732
n9q81wa,1mvhyh1,Geographic Information Systems (GIS),Positive,0.7772
n9qav3a,1mvhyh1,Geographic Information Systems (GIS),Positive,0.9294
n9qjgi2,1mvhyh1,Geographic Information Systems (GIS),Positive,0.9526
n9qd86r,1mvhyh1,Geographic Information Systems (GIS),Positive,0.8807
n9sh2kg,1mvhyh1,Geographic Information Systems (GIS),Positive,0.9722
n9qejrn,1mvhyh1,Geographic Information Systems (GIS),Positive,0.8381
n9qc3vd,1mvhyh1,Geographic Information Systems (GIS),Positive,0.8645
n9qdy4v,1mvhyh1,Geographic Information Systems (GIS),Neutral,0.0387
n9qlffa,1mvhyh1,Geographic Information Systems (GIS),Positive,0.1901
n9qiqhb,1mvhyh1,Geographic Information Systems (GIS),Positive,0.6265
n9qkq91,1mvhyh1,Geographic Information Systems (GIS),Positive,0.5719
n9u5cf2,1mw0kkd,Geographic Information Systems (GIS),Positive,0.9186
n9u6oj8,1mw0kkd,Geographic Information Systems (GIS),Positive,0.8779
n9ucrys,1mw0kkd,Geographic Information Systems (GIS),Positive,0.2732
n9uuiqj,1mw0kkd,Geographic Information Systems (GIS),Positive,0.7387
n9wd8l5,1mw0kkd,Geographic Information Systems (GIS),Neutral,0.0
n9x6wqc,1mw0kkd,Geographic Information Systems (GIS),Neutral,0.0
n9xjx6g,1mw0kkd,Geographic Information Systems (GIS),Positive,0.9398
nanjs50,1mw0kkd,Geographic Information Systems (GIS),Positive,0.9044
nhohmch,1mw0kkd,Geographic Information Systems (GIS),Positive,0.9876
ng54sqa,1nno1v0,Geographic Information Systems (GIS),Positive,0.6369
nft224j,1nno1v0,Geographic Information Systems (GIS),Positive,0.6808
ng5hp1f,1nno1v0,Geographic Information Systems (GIS),Positive,0.8908
nfu2iy3,1nno1v0,Geographic Information Systems (GIS),Positive,0.7424
lg3xge9,1ehvm3q,Geographic Information Systems (GIS),Neutral,0.0
lg29o72,1ehvm3q,Geographic Information Systems (GIS),Negative,-0.1027
lg2fk0x,1ehvm3q,Geographic Information Systems (GIS),Neutral,0.0
lg27ho8,1ehvm3q,Geographic Information Systems (GIS),Positive,0.6486
lg299n1,1ehvm3q,Geographic Information Systems (GIS),Neutral,0.0
lg2fdml,1ehvm3q,Geographic Information Systems (GIS),Positive,0.2732
lg2h9ri,1ehvm3q,Geographic Information Systems (GIS),Positive,0.6705
lg38xxp,1ehvm3q,Geographic Information Systems (GIS),Positive,0.4404
lg2dovx,1ehvm3q,Geographic Information Systems (GIS),Positive,0.714
lg2ybw1,1ehvm3q,Geographic Information Systems (GIS),Positive,0.34
lg302n2,1ehvm3q,Geographic Information Systems (GIS),Positive,0.2846
lg34icj,1ehvm3q,Geographic Information Systems (GIS),Positive,0.8002
lg3cwjl,1ehvm3q,Geographic Information Systems (GIS),Positive,0.7177
lg4f2as,1ehvm3q,Geographic Information Systems (GIS),Negative,-0.1461
lg2tv7q,1ehvm3q,Geographic Information Systems (GIS),Neutral,0.0
lg621ir,1ehvm3q,Geographic Information Systems (GIS),Neutral,0.0
lgecsha,1ehvm3q,Geographic Information Systems (GIS),Neutral,0.0
lg2u2k1,1ehvm3q,Geographic Information Systems (GIS),Negative,-0.1779
lg2mgkg,1ehvm3q,Geographic Information Systems (GIS),Positive,0.8449
lg2frrq,1ehvm3q,Geographic Information Systems (GIS),Positive,0.6249
ngk9as2,1ns3v9l,Geographic Information Systems (GIS),Negative,-0.7096
ngk9oy1,1ns3v9l,Geographic Information Systems (GIS),Negative,-0.8965
npigv80,1mrk2mh,Geographic Information Systems (GIS),Positive,0.9321
npvqd87,1mrk2mh,Geographic Information Systems (GIS),Positive,0.802
n558ai2,1m98ghm,Geographic Information Systems (GIS),Neutral,0.0
n5791kl,1m98ghm,Geographic Information Systems (GIS),Positive,0.422
n568oh8,1m98ghm,Geographic Information Systems (GIS),Positive,0.2732
n56najh,1m98ghm,Geographic Information Systems (GIS),Positive,0.281
n5ddkot,1m98ghm,Geographic Information Systems (GIS),Positive,0.8625
miwxwa7,1jg7a5k,Geographic Information Systems (GIS),Positive,0.4767
miwypew,1jg7a5k,Geographic Information Systems (GIS),Positive,0.9601
mixfifs,1jg7a5k,Geographic Information Systems (GIS),Positive,0.9946
mix2lec,1jg7a5k,Geographic Information Systems (GIS),Positive,0.9523
miwz4le,1jg7a5k,Geographic Information Systems (GIS),Neutral,0.0
mix6fq9,1jg7a5k,Geographic Information Systems (GIS),Positive,0.8727
mix9r88,1jg7a5k,Geographic Information Systems (GIS),Positive,0.9535
mizail3,1jg7a5k,Geographic Information Systems (GIS),Positive,0.8271
miyug5o,1jg7a5k,Geographic Information Systems (GIS),Neutral,0.0
miz7cmb,1jg7a5k,Geographic Information Systems (GIS),Positive,0.2975
mj9ysls,1jg7a5k,Geographic Information Systems (GIS),Positive,0.6046
mjaq8xp,1jg7a5k,Geographic Information Systems (GIS),Positive,0.969
miysv0m,1jg7a5k,Geographic Information Systems (GIS),Positive,0.624
mixgw9h,1jg7a5k,Geographic Information Systems (GIS),Negative,-0.6159
mjaqk3a,1jg7a5k,Geographic Information Systems (GIS),Neutral,0.0
nbgxugh,1n3x72b,Geographic Information Systems (GIS),Positive,0.6124
l9jx78y,1dkrukb,Geographic Information Systems (GIS),Positive,0.4019
l9kfm66,1dkrukb,Geographic Information Systems (GIS),Positive,0.9091
l9jx9eg,1dkrukb,Geographic Information Systems (GIS),Neutral,0.0
l9k7jf8,1dkrukb,Geographic Information Systems (GIS),Positive,0.4404
l9jxchw,1dkrukb,Geographic Information Systems (GIS),Positive,0.0818
l9jy2hu,1dkrukb,Geographic Information Systems (GIS),Positive,0.4404
l9ku3g0,1dkrukb,Geographic Information Systems (GIS),Neutral,0.0
l9un0xm,1dkrukb,Geographic Information Systems (GIS),Positive,0.6369
l9ll0xw,1dkrukb,Geographic Information Systems (GIS),Negative,-0.3328
l9p84dy,1dkrukb,Geographic Information Systems (GIS),Positive,0.7351
l9lkqa1,1dkrukb,Geographic Information Systems (GIS),Positive,0.7096
l9jy34n,1dkrukb,Geographic Information Systems (GIS),Neutral,0.0
l9ophdo,1dkrukb,Geographic Information Systems (GIS),Negative,-0.5204
l9owsv8,1dkrukb,Geographic Information Systems (GIS),Positive,0.7717
l9q49j1,1dkrukb,Geographic Information Systems (GIS),Positive,0.7096
l9kfk8g,1dkrukb,Geographic Information Systems (GIS),Positive,0.6369
l9jy8ae,1dkrukb,Geographic Information Systems (GIS),Positive,0.4549
l9megiv,1dkrukb,Geographic Information Systems (GIS),Neutral,0.0
l9jykv6,1dkrukb,Geographic Information Systems (GIS),Positive,0.6249
l9k98m0,1dkrukb,Geographic Information Systems (GIS),Negative,-0.1531
n4frbma,1m5z3sh,Geographic Information Systems (GIS),Positive,0.1779
n4o2vos,1m5z3sh,Geographic Information Systems (GIS),Positive,0.8934
n7li0nk,1m5z3sh,Geographic Information Systems (GIS),Negative,-0.1877
mntlub8,1k2f35p,Geographic Information Systems (GIS),Positive,0.8725
mntrkl7,1k2f35p,Geographic Information Systems (GIS),Positive,0.9038
mntrc4f,1k2f35p,Geographic Information Systems (GIS),Positive,0.7269
mnuvppb,1k2f35p,Geographic Information Systems (GIS),Neutral,0.0
mo55vkf,1k2f35p,Geographic Information Systems (GIS),Neutral,0.0
mntyqnt,1k2f35p,Geographic Information Systems (GIS),Positive,0.9185
mo9sr2q,1k2f35p,Geographic Information Systems (GIS),Neutral,0.0
mnvlfzi,1k2f35p,Geographic Information Systems (GIS),Positive,0.9122
moci1px,1k2f35p,Geographic Information Systems (GIS),Positive,0.6124
mspvge6,1koewds,Geographic Information Systems (GIS),Positive,0.9617
mspvsn7,1koewds,Geographic Information Systems (GIS),Positive,0.5423
msqiuwz,1koewds,Geographic Information Systems (GIS),Positive,0.979
msqa0rx,1koewds,Geographic Information Systems (GIS),Positive,0.883
msq9uzh,1koewds,Geographic Information Systems (GIS),Positive,0.8542
mst5y3h,1koewds,Geographic Information Systems (GIS),Positive,0.4926
msqkhjd,1koewds,Geographic Information Systems (GIS),Positive,0.8074
mre4bfe,1kido48,Geographic Information Systems (GIS),Positive,0.5267
mreih6v,1kido48,Geographic Information Systems (GIS),Positive,0.992
mrf9w36,1kido48,Geographic Information Systems (GIS),Neutral,0.0
msxa60a,1kido48,Geographic Information Systems (GIS),Positive,0.69
msxac2h,1kido48,Geographic Information Systems (GIS),Positive,0.8988
mt03o7o,1kido48,Geographic Information Systems (GIS),Positive,0.222
mtxcnas,1ktxs9x,Geographic Information Systems (GIS),Positive,0.9
mtxfu64,1ktxs9x,Geographic Information Systems (GIS),Positive,0.9479
mtxfz4a,1ktxs9x,Geographic Information Systems (GIS),Positive,0.2263
mtxqrug,1ktxs9x,Geographic Information Systems (GIS),Positive,0.5106
mu1gscx,1ktxs9x,Geographic Information Systems (GIS),Neutral,0.0
mnt6ciz,1k2d4tw,Geographic Information Systems (GIS),Neutral,0.0
mnt8dak,1k2d4tw,Geographic Information Systems (GIS),Positive,0.945
mnt8uv5,1k2d4tw,Geographic Information Systems (GIS),Positive,0.9595
mnt8lzf,1k2d4tw,Geographic Information Systems (GIS),Positive,0.7547
mo00tz0,1k2d4tw,Geographic Information Systems (GIS),Positive,0.8625
lv138dx,1ghxzrv,Geographic Information Systems (GIS),Positive,0.3761
lv18cqc,1ghxzrv,Geographic Information Systems (GIS),Positive,0.8609
lv27vlv,1ghxzrv,Geographic Information Systems (GIS),Positive,0.9605
lv6i017,1ghxzrv,Geographic Information Systems (GIS),Neutral,0.0
lv1evxi,1ghxzrv,Geographic Information Systems (GIS),Neutral,-0.0258
lv183jc,1ghxzrv,Geographic Information Systems (GIS),Positive,0.7343
lv1c1k6,1ghxzrv,Geographic Information Systems (GIS),Positive,0.2732
lvkwc32,1ghxzrv,Geographic Information Systems (GIS),Neutral,0.0
lv5fzpj,1ghxzrv,Geographic Information Systems (GIS),Neutral,0.0
lv18y4p,1ghxzrv,Geographic Information Systems (GIS),Negative,-0.3612
lv35b1h,1ghxzrv,Geographic Information Systems (GIS),Negative,-0.088
lv1g1o5,1ghxzrv,Geographic Information Systems (GIS),Positive,0.7579
lvkwjym,1ghxzrv,Geographic Information Systems (GIS),Neutral,0.0
lv63ij5,1ghxzrv,Geographic Information Systems (GIS),Neutral,0.0
lv1dqdj,1ghxzrv,Geographic Information Systems (GIS),Positive,0.6124
lv4ad0b,1ghxzrv,Geographic Information Systems (GIS),Positive,0.6996
lv74uc8,1ghxzrv,Geographic Information Systems (GIS),Positive,0.7616
lv9igg0,1ghxzrv,Geographic Information Systems (GIS),Positive,0.6705
mi4xv1h,1jcsx0z,Geographic Information Systems (GIS),Positive,0.4215
mi4v4bj,1jcsx0z,Geographic Information Systems (GIS),Positive,0.8338
mi52azd,1jcsx0z,Geographic Information Systems (GIS),Positive,0.8914
mib4i6j,1jcsx0z,Geographic Information Systems (GIS),Positive,0.9743
mi4ve3g,1jcsx0z,Geographic Information Systems (GIS),Positive,0.3818
mi4vone,1jcsx0z,Geographic Information Systems (GIS),Positive,0.7845
o0so6a5,1qinc1z,XR,Neutral,0.0
o0sprrv,1qinc1z,XR,Positive,0.6162
o0ss3t8,1qinc1z,XR,Positive,0.9382
o0sr9sz,1qinc1z,XR,Neutral,0.0
o0sxlm8,1qinc1z,XR,Positive,0.7351
o0sz1sf,1qinc1z,XR,Positive,0.3237
o0u1jjj,1qinc1z,XR,Negative,-0.9449
o0xonfg,1qinc1z,XR,Positive,0.6369
o0ykdwr,1qinc1z,XR,Neutral,0.0
o0spp07,1qinc1z,XR,Neutral,0.0
o0spolx,1qinc1z,XR,Positive,0.4588
o0u7gf1,1qinc1z,XR,Neutral,0.0
o0srczo,1qinc1z,XR,Positive,0.3995
o0st3jc,1qinc1z,XR,Positive,0.9169
o0tctlc,1qinc1z,XR,Neutral,0.0
o11dde1,1qinc1z,XR,Positive,0.4404
o0ssek7,1qinc1z,XR,Neutral,0.0
o0sz96n,1qinc1z,XR,Positive,0.2382
o0vpot2,1qinc1z,XR,Negative,-0.054
o0vcwwp,1qinc1z,XR,Neutral,0.0
nnjen4j,1oqjpsu,XR,Positive,0.8728
nnjnpms,1oqjpsu,XR,Neutral,0.0
nnjissa,1oqjpsu,XR,Negative,-0.3818
nnjh9yz,1oqjpsu,XR,Positive,0.9741
nnjjiz4,1oqjpsu,XR,Positive,0.8041
nnjm3qq,1oqjpsu,XR,Positive,0.8074
nnjipk9,1oqjpsu,XR,Positive,0.3612
nnk22pw,1oqjpsu,XR,Positive,0.5216
nnlhe9p,1oqjpsu,XR,Positive,0.977
nnjwxy4,1oqjpsu,XR,Positive,0.9198
nnl5bw0,1oqjpsu,XR,Positive,0.4404
nnl8zlg,1oqjpsu,XR,Positive,0.9096
nnl9pbs,1oqjpsu,XR,Neutral,0.0
nno9p49,1oqjpsu,XR,Positive,0.6249
nnjeki6,1oqjpsu,XR,Positive,0.5023
nnjzxdn,1oqjpsu,XR,Positive,0.9032
nnkxbsp,1oqjpsu,XR,Neutral,0.0
nnlumbb,1oqjpsu,XR,Neutral,0.0
nnm16m0,1oqjpsu,XR,Negative,-0.3818
nnm2rgd,1oqjpsu,XR,Negative,-0.2732
npmh4gg,1p0xkgz,XR,Positive,0.0772
npm8mq4,1p0xkgz,XR,Neutral,0.0
npmb25b,1p0xkgz,XR,Positive,0.5584
npnf73j,1p0xkgz,XR,Neutral,0.0
npnghqa,1p0xkgz,XR,Positive,0.9136
npnrvku,1p0xkgz,XR,Positive,0.6369
nppedba,1p0xkgz,XR,Positive,0.2263
nppwywu,1p0xkgz,XR,Neutral,0.0
npup1cg,1p0xkgz,XR,Positive,0.8625
npy62y8,1p0xkgz,XR,Positive,0.6697
o18ax65,1p0xkgz,XR,Neutral,0.0
npmnd0b,1p0xkgz,XR,Neutral,0.0
nqoovgk,1p0xkgz,XR,Negative,-0.3898
npnwly9,1p0xkgz,XR,Positive,0.8885
nppf3bc,1p0xkgz,XR,Negative,-0.1431
nq4qip1,1p0xkgz,XR,Positive,0.4215
npogq8x,1p0xkgz,XR,Positive,0.1791
npnz4pj,1p0xkgz,XR,Negative,-0.5719
npnzv9d,1p0xkgz,XR,Neutral,0.0
npqa6er,1p0xkgz,XR,Positive,0.7569
o0x3gci,1qj6cit,XR,Negative,-0.2263
o0yu3n6,1qj6cit,XR,Negative,-0.4215
o11eq16,1qj6cit,XR,Positive,0.6133
o1a37ik,1qj6cit,XR,Positive,0.3182
o1cvmxc,1qj6cit,XR,Positive,0.5106
o123n3w,1qj6cit,XR,Neutral,0.0
o123fn6,1qj6cit,XR,Negative,-0.34
o1ma7co,1qj6cit,XR,Positive,0.4019
m2vfoex,1hi1jaz,XR,Positive,0.6994
m2xlqc8,1hi1jaz,XR,Positive,0.875
m2vgs59,1hi1jaz,XR,Neutral,0.0
m2vjg9w,1hi1jaz,XR,Positive,0.69
m2vqhqg,1hi1jaz,XR,Positive,0.9735
m2xqv7h,1hi1jaz,XR,Positive,0.3818
m30h0vq,1hi1jaz,XR,Positive,0.4019
m30vewg,1hi1jaz,XR,Positive,0.4404
m2w6qjj,1hi1jaz,XR,Positive,0.4404
m2xc8ll,1hi1jaz,XR,Positive,0.7655
m30hnvw,1hi1jaz,XR,Neutral,0.0
m315ibt,1hi1jaz,XR,Neutral,0.0
m32bd1y,1hi1jaz,XR,Positive,0.2124
m3a1vvh,1hi1jaz,XR,Neutral,0.0
m3aabrz,1hi1jaz,XR,Positive,0.7964
m3j044e,1hi1jaz,XR,Negative,-0.128
m2vjb1b,1hi1jaz,XR,Positive,0.9645
m2xnhiw,1hi1jaz,XR,Positive,0.5707
m32k9en,1hi1jaz,XR,Neutral,0.0
